date,total_revenue
2022-01-01,3697.6262861
2022-01-02,5291.06556
2022-01-03,5357.1758177
2022-01-04,5552.580314
2022-01-05,4664.6171431
2022-01-06,5234.7016017
2022-01-07,3534.1074497
2022-01-08,6688.4891005
2022-01-09,6499.0222604
2022-01-10,7188.4765567
2022-01-11,7895.793563
2022-01-12,7082.2993977
2022-01-13,6093.3389596
2022-01-14,788.3325247
